SEQUENTIAL
tc22-0482a6cf;AB6DEFAAAAA1;201;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA2;202;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA3;203;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA4;204;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA5;205;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA6;206;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA7;207;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA8;208;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAA9;209;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAAA;210;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAAB;211;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAAC;212;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAAD;213;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAAE;214;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAAF;215;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB1;216;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB2;217;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB3;218;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB4;219;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB5;220;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB6;221;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB7;222;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB8;223;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAAB9;224;AB6DEFAAAABB;5082
tc22-0482a6cf;AB6DEFAAAABA;225;AB6DEFAAAABB;5082
