SEQUENTIAL
tc14-22548719;A6CDEFAAAAA1;201
tc14-22548719;A6CDEFAAAAA2;202
tc14-22548719;A6CDEFAAAAA3;203
tc14-22548719;A6CDEFAAAAA4;204
tc14-22548719;A6CDEFAAAAA5;205
tc14-22548719;A6CDEFAAAAA6;206
tc14-22548719;A6CDEFAAAAA7;207
tc14-22548719;A6CDEFAAAAA8;208
tc14-22548719;A6CDEFAAAAA9;209
tc14-22548719;A6CDEFAAAAAA;210
tc14-22548719;A6CDEFAAAAAB;211
tc14-22548719;A6CDEFAAAAAC;212
tc14-22548719;A6CDEFAAAAAD;213
tc14-22548719;A6CDEFAAAAAE;214
tc14-22548719;A6CDEFAAAAAF;215
tc14-22548719;A6CDEFAAAAB1;216
tc14-22548719;A6CDEFAAAAB2;217
tc14-22548719;A6CDEFAAAAB3;218
tc14-22548719;A6CDEFAAAAB4;219
tc14-22548719;A6CDEFAAAAB5;220
tc14-22548719;A6CDEFAAAAB6;221
tc14-22548719;A6CDEFAAAAB7;222
tc14-22548719;A6CDEFAAAAB8;223
tc14-22548719;A6CDEFAAAAB9;224
tc14-22548719;A6CDEFAAAABA;225
tc14-22548719;A6CDEFAAAABB;555
