SEQUENTIAL
tc20-b8127a65;AB4DEFAAAAA1;201;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA2;202;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA3;203;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA4;204;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA5;205;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA6;206;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA7;207;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA8;208;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAA9;209;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAAA;210;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAAB;211;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAAC;212;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAAD;213;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAAE;214;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAAF;215;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB1;216;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB2;217;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB3;218;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB4;219;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB5;220;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB6;221;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB7;222;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB8;223;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAAB9;224;AB4DEFAAAABB;5080
tc20-b8127a65;AB4DEFAAAABA;225;AB4DEFAAAABB;5080
