SEQUENTIAL
tc22-0482a6cf;AB6DEFAAAAA1;201
tc22-0482a6cf;AB6DEFAAAAA2;202
tc22-0482a6cf;AB6DEFAAAAA3;203
tc22-0482a6cf;AB6DEFAAAAA4;204
tc22-0482a6cf;AB6DEFAAAAA5;205
tc22-0482a6cf;AB6DEFAAAAA6;206
tc22-0482a6cf;AB6DEFAAAAA7;207
tc22-0482a6cf;AB6DEFAAAAA8;208
tc22-0482a6cf;AB6DEFAAAAA9;209
tc22-0482a6cf;AB6DEFAAAAAA;210
tc22-0482a6cf;AB6DEFAAAAAB;211
tc22-0482a6cf;AB6DEFAAAAAC;212
tc22-0482a6cf;AB6DEFAAAAAD;213
tc22-0482a6cf;AB6DEFAAAAAE;214
tc22-0482a6cf;AB6DEFAAAAAF;215
tc22-0482a6cf;AB6DEFAAAAB1;216
tc22-0482a6cf;AB6DEFAAAAB2;217
tc22-0482a6cf;AB6DEFAAAAB3;218
tc22-0482a6cf;AB6DEFAAAAB4;219
tc22-0482a6cf;AB6DEFAAAAB5;220
tc22-0482a6cf;AB6DEFAAAAB6;221
tc22-0482a6cf;AB6DEFAAAAB7;222
tc22-0482a6cf;AB6DEFAAAAB8;223
tc22-0482a6cf;AB6DEFAAAAB9;224
tc22-0482a6cf;AB6DEFAAAABA;225
tc22-0482a6cf;AB6DEFAAAABB;555
