SEQUENTIAL
tc17-30d4741a;AB1DEFAAAAA1;201;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA2;202;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA3;203;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA4;204;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA5;205;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA6;206;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA7;207;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA8;208;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAA9;209;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAAA;210;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAAB;211;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAAC;212;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAAD;213;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAAE;214;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAAF;215;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB1;216;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB2;217;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB3;218;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB4;219;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB5;220;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB6;221;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB7;222;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB8;223;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAAB9;224;AB1DEFAAAABB;5077
tc17-30d4741a;AB1DEFAAAABA;225;AB1DEFAAAABB;5077
