SEQUENTIAL
tc03-86837bc3;3BCDEFAAAAA1;201;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA2;202;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA3;203;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA4;204;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA5;205;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA6;206;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA7;207;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA8;208;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAA9;209;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAAA;210;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAAB;211;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAAC;212;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAAD;213;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAAE;214;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAAF;215;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB1;216;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB2;217;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB3;218;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB4;219;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB5;220;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB6;221;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB7;222;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB8;223;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAAB9;224;3BCDEFAAAABB;5062
tc03-86837bc3;3BCDEFAAAABA;225;3BCDEFAAAABB;5062
