SEQUENTIAL
tc23-80b322e6;AB7DEFAAAAA1;201
tc23-80b322e6;AB7DEFAAAAA2;202
tc23-80b322e6;AB7DEFAAAAA3;203
tc23-80b322e6;AB7DEFAAAAA4;204
tc23-80b322e6;AB7DEFAAAAA5;205
tc23-80b322e6;AB7DEFAAAAA6;206
tc23-80b322e6;AB7DEFAAAAA7;207
tc23-80b322e6;AB7DEFAAAAA8;208
tc23-80b322e6;AB7DEFAAAAA9;209
tc23-80b322e6;AB7DEFAAAAAA;210
tc23-80b322e6;AB7DEFAAAAAB;211
tc23-80b322e6;AB7DEFAAAAAC;212
tc23-80b322e6;AB7DEFAAAAAD;213
tc23-80b322e6;AB7DEFAAAAAE;214
tc23-80b322e6;AB7DEFAAAAAF;215
tc23-80b322e6;AB7DEFAAAAB1;216
tc23-80b322e6;AB7DEFAAAAB2;217
tc23-80b322e6;AB7DEFAAAAB3;218
tc23-80b322e6;AB7DEFAAAAB4;219
tc23-80b322e6;AB7DEFAAAAB5;220
tc23-80b322e6;AB7DEFAAAAB6;221
tc23-80b322e6;AB7DEFAAAAB7;222
tc23-80b322e6;AB7DEFAAAAB8;223
tc23-80b322e6;AB7DEFAAAAB9;224
tc23-80b322e6;AB7DEFAAAABA;225
tc23-80b322e6;AB7DEFAAAABB;555
