SEQUENTIAL
tc07-d06fe44c;7BCDEFAAAAA1;201;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA2;202;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA3;203;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA4;204;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA5;205;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA6;206;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA7;207;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA8;208;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAA9;209;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAAA;210;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAAB;211;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAAC;212;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAAD;213;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAAE;214;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAAF;215;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB1;216;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB2;217;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB3;218;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB4;219;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB5;220;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB6;221;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB7;222;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB8;223;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAAB9;224;7BCDEFAAAABB;5067
tc07-d06fe44c;7BCDEFAAAABA;225;7BCDEFAAAABB;5067
