SEQUENTIAL
tc19-36f90673;AB3DEFAAAAA1;201
tc19-36f90673;AB3DEFAAAAA2;202
tc19-36f90673;AB3DEFAAAAA3;203
tc19-36f90673;AB3DEFAAAAA4;204
tc19-36f90673;AB3DEFAAAAA5;205
tc19-36f90673;AB3DEFAAAAA6;206
tc19-36f90673;AB3DEFAAAAA7;207
tc19-36f90673;AB3DEFAAAAA8;208
tc19-36f90673;AB3DEFAAAAA9;209
tc19-36f90673;AB3DEFAAAAAA;210
tc19-36f90673;AB3DEFAAAAAB;211
tc19-36f90673;AB3DEFAAAAAC;212
tc19-36f90673;AB3DEFAAAAAD;213
tc19-36f90673;AB3DEFAAAAAE;214
tc19-36f90673;AB3DEFAAAAAF;215
tc19-36f90673;AB3DEFAAAAB1;216
tc19-36f90673;AB3DEFAAAAB2;217
tc19-36f90673;AB3DEFAAAAB3;218
tc19-36f90673;AB3DEFAAAAB4;219
tc19-36f90673;AB3DEFAAAAB5;220
tc19-36f90673;AB3DEFAAAAB6;221
tc19-36f90673;AB3DEFAAAAB7;222
tc19-36f90673;AB3DEFAAAAB8;223
tc19-36f90673;AB3DEFAAAAB9;224
tc19-36f90673;AB3DEFAAAABA;225
tc19-36f90673;AB3DEFAAAABB;555
