SEQUENTIAL
tc15-61c3ade5;A7CDEFAAAAA1;201
tc15-61c3ade5;A7CDEFAAAAA2;202
tc15-61c3ade5;A7CDEFAAAAA3;203
tc15-61c3ade5;A7CDEFAAAAA4;204
tc15-61c3ade5;A7CDEFAAAAA5;205
tc15-61c3ade5;A7CDEFAAAAA6;206
tc15-61c3ade5;A7CDEFAAAAA7;207
tc15-61c3ade5;A7CDEFAAAAA8;208
tc15-61c3ade5;A7CDEFAAAAA9;209
tc15-61c3ade5;A7CDEFAAAAAA;210
tc15-61c3ade5;A7CDEFAAAAAB;211
tc15-61c3ade5;A7CDEFAAAAAC;212
tc15-61c3ade5;A7CDEFAAAAAD;213
tc15-61c3ade5;A7CDEFAAAAAE;214
tc15-61c3ade5;A7CDEFAAAAAF;215
tc15-61c3ade5;A7CDEFAAAAB1;216
tc15-61c3ade5;A7CDEFAAAAB2;217
tc15-61c3ade5;A7CDEFAAAAB3;218
tc15-61c3ade5;A7CDEFAAAAB4;219
tc15-61c3ade5;A7CDEFAAAAB5;220
tc15-61c3ade5;A7CDEFAAAAB6;221
tc15-61c3ade5;A7CDEFAAAAB7;222
tc15-61c3ade5;A7CDEFAAAAB8;223
tc15-61c3ade5;A7CDEFAAAAB9;224
tc15-61c3ade5;A7CDEFAAAABA;225
tc15-61c3ade5;A7CDEFAAAABB;555
