SEQUENTIAL
tc05-79568703;5BCDEFAAAAA1;201;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA2;202;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA3;203;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA4;204;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA5;205;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA6;206;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA7;207;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA8;208;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAA9;209;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAAA;210;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAAB;211;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAAC;212;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAAD;213;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAAE;214;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAAF;215;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB1;216;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB2;217;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB3;218;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB4;219;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB5;220;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB6;221;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB7;222;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB8;223;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAAB9;224;5BCDEFAAAABB;5065
tc05-79568703;5BCDEFAAAABA;225;5BCDEFAAAABB;5065
