SEQUENTIAL
tc18-babab238;AB2DEFAAAAA1;201;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA2;202;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA3;203;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA4;204;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA5;205;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA6;206;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA7;207;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA8;208;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAA9;209;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAAA;210;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAAB;211;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAAC;212;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAAD;213;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAAE;214;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAAF;215;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB1;216;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB2;217;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB3;218;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB4;219;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB5;220;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB6;221;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB7;222;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB8;223;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAAB9;224;AB2DEFAAAABB;5078
tc18-babab238;AB2DEFAAAABA;225;AB2DEFAAAABB;5078
