SEQUENTIAL
tc04-ace2c6af;4BCDEFAAAAA1;201;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA2;202;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA3;203;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA4;204;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA5;205;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA6;206;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA7;207;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA8;208;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAA9;209;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAAA;210;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAAB;211;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAAC;212;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAAD;213;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAAE;214;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAAF;215;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB1;216;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB2;217;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB3;218;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB4;219;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB5;220;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB6;221;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB7;222;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB8;223;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAAB9;224;4BCDEFAAAABB;5064
tc04-ace2c6af;4BCDEFAAAABA;225;4BCDEFAAAABB;5064
