SEQUENTIAL
tc24-d63b1596;AB8DEFAAAAA1;201;AB2DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA2;202;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA3;203;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA4;204;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA5;205;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA6;206;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA7;207;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA8;208;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAA9;209;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAAA;210;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAAB;211;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAAC;212;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAAD;213;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAAE;214;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAAF;215;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB1;216;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB2;217;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB3;218;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB4;219;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB5;220;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB6;221;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB7;222;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB8;223;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAAB9;224;AB8DEFAAAABB;5084
tc24-d63b1596;AB8DEFAAAABA;225;AB8DEFAAAABB;5084
